Full Name,Department,Job Title,Hiring day
Stark Wade Elenaevich,NASA,Model,15/06/2022
Queen Tony Irinaevich,SSR,Air Force Pilot,07/09/2021
Storm Bruce Olgaevich,CatCo Worldwide Media,Photographer,27/12/2020
Carter Walter Katerinaevich,Oscorp Industries,Scientist,29/11/2017
Storm Wade Olgaevich,Daily Planet,Agent,01/06/2024
Allen Steve Svetlanaevich,Central City Police Department,Agent,11/02/2018
Carter Clark Tatianaevich,Central City Police Department,Soldier,23/09/2020
Bishop Walter Elenaevich,Gamma Research,Spy,25/11/2016
Carter Peter Elenaevich,CatCo Worldwide Media,Soldier,17/11/2018
Watson Oliver Nikolaevich,Stark Industries,Spy,21/11/2021
Carter Tony Olgaevich,Stark Industries,Lawyer,30/06/2018
Allen Barry Nataliaevich,Army,Photographer,02/12/2016
Parker Daniel Nikolaevich,NASA,Spy,04/04/2020
Palpatine Peter Petrovich,Rand Enterprises,Model,01/10/2016
Wilson Walter Nikolaevich,CatCo Worldwide Media,Lawyer,18/01/2019
Murdock Walter Ivanovich,Rand Enterprises,Lawyer,04/09/2023
Rand Tony Nataliaevich,Oscorp Industries,CEO,29/07/2022
Cho Norman Svetlanaevich,Rand Enterprises,Photographer,07/08/2019
Jones Walter Olgaevich,CatCo Worldwide Media,Archer,29/06/2022
Rand Oliver Maryevich,SSR,Private Investigator,14/02/2021
Rand Matt Dariaevich,Army,Archer,21/08/2021
Stark Peter Katerinaevich,Wayne Enterprises,Soldier,02/09/2018
Reilly Steve Olgaevich,NASA,Scientist,08/01/2019
Palpatine Barry Nikolaevich,Fantastic Four,Agent,14/01/2024
Danvers Bruce Dariaevich,S.H.I.E.L.D.,Archer,18/06/2021
Smoak Jason Svetlanaevich,CatCo Worldwide Media,Archer,17/04/2024
Jones Jason Petrovich,Queen Industries,IT Specialist,17/05/2024
Allen Peter Sidorovich,Stark Industries,Private Investigator,06/11/2016
Smoak Norman Olgaevich,Army,IT Specialist,31/03/2019
Maximoff Matt Elenaevich,Alias Investigations,Soldier,30/08/2018
Wayne Norman Nataliaevich,Oscorp Industries,Archer,13/12/2017
Rand Walter Tatianaevich,Gamma Research,Agent,09/12/2021
Stark Oliver Nikolaevich,Army,Lawyer,28/06/2017
Cho Matt Maryevich,Central City Police Department,Lawyer,15/03/2023
Palpatine David Olgaevich,NASA,Lawyer,06/03/2023
Osborn Peter Elenaevich,Gamma Research,Air Force Pilot,25/02/2020
Gale Wade Tatianaevich,NASA,Agent,03/07/2024
Wilson Ben Sidorovich,League of Assassins,IT Specialist,14/04/2024
Stark Jason Elenaevich,Daily Planet,CEO,19/10/2022
Romanoff Jason Tatianaevich,League of Assassins,Spy,16/08/2016
Danvers Barry Elenaevich,Army,CEO,04/10/2016
Bishop Matt Svetlanaevich,CatCo Worldwide Media,Spy,13/02/2019
Bishop Norman Tatianaevich,Stark Industries,Agent,10/08/2022
Kent Ben Nataliaevich,Army,Journalist,04/01/2022
Jones Clark Nataliaevich,NASA,CEO,05/12/2023
Wilson Peter Maryevich,Palmer Technologies,Photographer,31/07/2024
Wilson Peter Dariaevich,Rand Enterprises,Soldier,16/08/2017
Rogers Jason Dariaevich,Oscorp Industries,Soldier,14/04/2018
Lane Wade Elenaevich,Fantastic Four,Soldier,25/05/2023
Lane Bruce Dariaevich,Stark Industries,Scientist,06/06/2018
Cain Bruce Ivanovich,Gamma Research,Photographer,14/09/2023
Jones Jason Ivanovich,Wayne Enterprises,Reporter,21/03/2019
Jones Wade Dariaevich,Alias Investigations,Journalist,05/02/2021
Smoak Peter Nataliaevich,CatCo Worldwide Media,Agent,08/10/2016
Rand David Maryevich,Palmer Technologies,Lawyer,12/07/2018
Bishop Oliver Irinaevich,Oscorp Industries,Lawyer,05/07/2018
Stark Tony Nataliaevich,Gamma Research,IT Specialist,03/04/2017
Murdock Daniel Nataliaevich,Alias Investigations,Reporter,27/05/2020
Osborn David Svetlanaevich,Gamma Research,Photographer,25/10/2023
Cho Wade Tatianaevich,NASA,Air Force Pilot,01/05/2023
Kent Oliver Sidorovich,Queen Industries,Agent,31/08/2019
Stark Walter Nataliaevich,League of Assassins,Reporter,21/01/2019
White Tony Dariaevich,Stark Industries,Soldier,12/07/2024
Watson Walter Sidorovich,Alias Investigations,Private Investigator,03/07/2024
Stark Norman Ivanovich,Rand Enterprises,Journalist,08/04/2021
Murdock David Petrovich,Stark Industries,Archer,20/10/2021
Carter Barry Svetlanaevich,Gamma Research,Archer,27/01/2020
Jones Tony Ivanovich,Alias Investigations,Soldier,03/12/2017
Jones Bruce Sidorovich,Gamma Research,Journalist,15/02/2024
Queen Daniel Nataliaevich,Alias Investigations,Model,03/03/2021
Reilly Steve Olgaevich,NASA,Model,15/03/2020
Allen Clark Olgaevich,SSR,Photographer,14/08/2016
Danvers Ben Olgaevich,Palmer Technologies,Photographer,23/10/2022
Maximoff Steve Katerinaevich,CatCo Worldwide Media,Journalist,22/09/2022
Allen Ben Irinaevich,Queen Industries,Lawyer,26/05/2020
Palpatine Matt Petrovich,Stark Industries,Archer,19/09/2019
Cho David Elenaevich,Wayne Enterprises,Scientist,30/10/2016
Todd Walter Olgaevich,SSR,Spy,03/11/2021
Watson Walter Katerinaevich,League of Assassins,Soldier,01/07/2017
Queen Tony Tatianaevich,Army,Private Investigator,06/02/2018
Kent Tony Olgaevich,Fantastic Four,Reporter,19/07/2017
Maximoff Steve Olgaevich,Gamma Research,Scientist,04/05/2020
Queen Ben Katerinaevich,Fantastic Four,Model,18/04/2019
Jones Matt Katerinaevich,Gamma Research,Model,19/09/2020
Wayne Tony Elenaevich,S.H.I.E.L.D.,Photographer,09/04/2021
Kent Steve Dariaevich,Alias Investigations,Model,23/02/2017
Allen Steve Ivanovich,Palmer Technologies,Model,13/10/2022
Cain Ben Nikolaevich,Army,Agent,06/04/2023
Maximoff Walter Elenaevich,NASA,Journalist,17/01/2019
Cho Bruce Dariaevich,Gamma Research,IT Specialist,23/08/2018
Palpatine Daniel Sidorovich,Queen Industries,Soldier,03/04/2021
Smoak Clark Nataliaevich,NASA,Photographer,10/05/2024
Palpatine Norman Irinaevich,Gamma Research,IT Specialist,20/01/2024
Bishop Tony Maryevich,Palmer Technologies,Agent,14/01/2020
Allen Bruce Katerinaevich,Fantastic Four,Private Investigator,27/05/2017
Cain Peter Nataliaevich,Rand Enterprises,CEO,26/04/2022
Rogers Barry Katerinaevich,Central City Police Department,Archer,30/10/2017
Romanoff Oliver Tatianaevich,Wayne Enterprises,Model,17/09/2017
Storm Bruce Olgaevich,Oscorp Industries,IT Specialist,05/04/2018
Cho Ben Ivanovich,Daily Planet,Photographer,30/10/2018
Todd Daniel Irinaevich,Army,Photographer,24/02/2020
Cho Bruce Tatianaevich,Oscorp Industries,IT Specialist,01/03/2022
Todd Daniel Irinaevich,Army,Archer,03/09/2020
Jones Barry Nikolaevich,Army,Lawyer,19/11/2017
Osborn Wade Nikolaevich,CatCo Worldwide Media,Spy,17/06/2017
Zor-El Oliver Katerinaevich,S.H.I.E.L.D.,Archer,27/12/2017
Kent Daniel Katerinaevich,SSR,Air Force Pilot,28/04/2017
Rand Steve Olgaevich,Oscorp Industries,Reporter,10/12/2020
Wayne Ben Nataliaevich,Queen Industries,Journalist,26/05/2020
Cain Daniel Irinaevich,SSR,Model,17/10/2022
Kent Tony Tatianaevich,Wayne Enterprises,Soldier,16/10/2017
Wilson Steve Svetlanaevich,SSR,Lawyer,15/07/2017
Parker Walter Petrovich,Alias Investigations,Model,22/05/2018
Rand Clark Irinaevich,Fantastic Four,Photographer,13/11/2022
Carter Peter Irinaevich,Wayne Enterprises,Air Force Pilot,23/04/2022
Carter Peter Katerinaevich,CatCo Worldwide Media,Agent,13/10/2020
Bishop Peter Dariaevich,CatCo Worldwide Media,Spy,30/05/2023
Parker Barry Sidorovich,Central City Police Department,Archer,29/04/2023
Todd Ben Katerinaevich,Palmer Technologies,Agent,17/08/2022
Allen Steve Irinaevich,Fantastic Four,IT Specialist,23/02/2018
Reilly Daniel Svetlanaevich,CatCo Worldwide Media,Private Investigator,26/04/2021
Carter David Svetlanaevich,Fantastic Four,IT Specialist,18/04/2019
Reilly Bruce Ivanovich,Daily Planet,Model,05/04/2023
Lane David Svetlanaevich,CatCo Worldwide Media,Lawyer,27/07/2019
Cho Peter Petrovich,SSR,Private Investigator,23/12/2021
Wilson Walter Tatianaevich,Daily Planet,Private Investigator,22/08/2021
Bishop Bruce Ivanovich,Fantastic Four,Photographer,15/05/2022
Palpatine Jason Elenaevich,NASA,Photographer,20/11/2019
White Steve Nataliaevich,Oscorp Industries,Air Force Pilot,07/02/2017
Danvers Jason Svetlanaevich,Fantastic Four,Lawyer,27/09/2021
Allen Matt Nataliaevich,Alias Investigations,CEO,19/05/2024
Bishop Wade Ivanovich,NASA,Lawyer,07/08/2016
Danvers Jason Svetlanaevich,S.H.I.E.L.D.,Model,23/10/2019
Todd Barry Nataliaevich,Wayne Enterprises,Model,24/08/2022
Parker Oliver Irinaevich,Oscorp Industries,Agent,22/12/2021
Romanoff Steve Nataliaevich,CatCo Worldwide Media,Private Investigator,08/11/2021
Storm Jason Maryevich,Army,Agent,20/09/2018
Danvers Daniel Olgaevich,S.H.I.E.L.D.,IT Specialist,21/10/2018
Osborn Tony Sidorovich,Oscorp Industries,CEO,15/07/2023
Parker David Nataliaevich,Fantastic Four,Journalist,22/01/2022
Queen Steve Sidorovich,Alias Investigations,Scientist,05/08/2019
Wayne Jason Sidorovich,Oscorp Industries,IT Specialist,20/04/2020
Osborn Daniel Maryevich,League of Assassins,Photographer,25/10/2020
Jones Norman Svetlanaevich,CatCo Worldwide Media,Private Investigator,07/06/2017
Cain Oliver Nataliaevich,Daily Planet,Model,02/07/2018
Smoak Bruce Dariaevich,League of Assassins,IT Specialist,05/02/2020
Reilly Bruce Katerinaevich,Palmer Technologies,Photographer,08/08/2018
Rogers Norman Ivanovich,Daily Planet,CEO,27/09/2021
Cain Jason Katerinaevich,Daily Planet,Lawyer,15/05/2017
Lane Jason Nataliaevich,Fantastic Four,Agent,22/02/2024
White Clark Sidorovich,Palmer Technologies,Journalist,25/05/2021
Gale Clark Sidorovich,Daily Planet,Private Investigator,18/03/2024
Reilly Oliver Nataliaevich,S.H.I.E.L.D.,Photographer,30/04/2023
Smoak Bruce Svetlanaevich,NASA,Scientist,07/08/2019
Jones Matt Elenaevich,Wayne Enterprises,Model,29/03/2024
Wayne Norman Maryevich,CatCo Worldwide Media,IT Specialist,03/08/2024
Storm Ben Irinaevich,Stark Industries,Journalist,11/12/2023
White Norman Ivanovich,Stark Industries,Journalist,14/01/2018
Rand Peter Petrovich,Fantastic Four,IT Specialist,08/10/2022
Danvers Walter Dariaevich,Queen Industries,Scientist,12/08/2021
Storm Wade Tatianaevich,Alias Investigations,Model,19/06/2017
Rand Steve Katerinaevich,Wayne Enterprises,Scientist,02/07/2017
Rogers Tony Ivanovich,Rand Enterprises,Scientist,25/01/2024
Queen David Olgaevich,Gamma Research,CEO,03/11/2023
Rogers Daniel Elenaevich,Wayne Enterprises,Agent,13/03/2022
Lane Matt Maryevich,Wayne Enterprises,Air Force Pilot,08/07/2019
Todd David Nikolaevich,Fantastic Four,Archer,13/01/2022
Zor-El Tony Elenaevich,SSR,Journalist,01/07/2017
Carter Norman Dariaevich,Fantastic Four,IT Specialist,19/10/2017
Bishop David Petrovich,Gamma Research,Archer,16/06/2023
Osborn Matt Tatianaevich,League of Assassins,Air Force Pilot,04/05/2022
Jones Walter Irinaevich,NASA,Soldier,19/03/2019
Bishop Tony Petrovich,Army,Photographer,21/02/2017
Danvers Wade Dariaevich,Gamma Research,Air Force Pilot,18/11/2018
Stark Ben Sidorovich,Stark Industries,Air Force Pilot,20/01/2021
Cain Jason Dariaevich,Queen Industries,Private Investigator,03/09/2020
Carter Peter Tatianaevich,Fantastic Four,Private Investigator,04/02/2021
Gale David Elenaevich,Gamma Research,IT Specialist,24/04/2017
Osborn Walter Tatianaevich,Army,Archer,09/10/2019
Rogers Daniel Katerinaevich,Palmer Technologies,CEO,07/04/2017
Rand Wade Sidorovich,League of Assassins,Photographer,11/08/2021
Bishop Norman Dariaevich,League of Assassins,Archer,18/01/2023
Zor-El Matt Dariaevich,Palmer Technologies,Photographer,16/07/2021
Palpatine Bruce Maryevich,Fantastic Four,CEO,18/07/2024
Cain Steve Maryevich,Fantastic Four,CEO,12/02/2019
Wayne Tony Nikolaevich,Daily Planet,Archer,09/08/2018
Parker Peter Petrovich,Wayne Enterprises,Soldier,16/12/2019
Allen Daniel Nikolaevich,Stark Industries,Reporter,16/12/2021
Wilson Norman Tatianaevich,Gamma Research,Scientist,12/03/2022
Jones Daniel Svetlanaevich,Palmer Technologies,Private Investigator,12/08/2019
Smoak Oliver Tatianaevich,Army,CEO,28/10/2020
Palpatine David Ivanovich,SSR,Journalist,25/08/2022
Jones Wade Ivanovich,Alias Investigations,Spy,12/07/2018
Storm Clark Petrovich,CatCo Worldwide Media,Private Investigator,05/10/2016
Allen Clark Ivanovich,Gamma Research,Air Force Pilot,22/10/2021
Watson Peter Nataliaevich,CatCo Worldwide Media,IT Specialist,24/05/2019
Cain Peter Dariaevich,League of Assassins,Soldier,19/03/2021
White Bruce Nataliaevich,Wayne Enterprises,Air Force Pilot,13/02/2022
Zor-El Clark Maryevich,Alias Investigations,CEO,15/06/2020
Murdock Peter Elenaevich,Daily Planet,Lawyer,27/01/2021
Bishop Daniel Nataliaevich,Daily Planet,Soldier,02/10/2016
Queen Oliver Svetlanaevich,Oscorp Industries,Soldier,22/07/2022
Bishop Daniel Maryevich,Central City Police Department,Air Force Pilot,27/07/2021
Wilson Tony Nataliaevich,Gamma Research,Agent,30/05/2021
Zor-El Clark Ivanovich,NASA,Model,19/01/2023
Jones Matt Ivanovich,Rand Enterprises,Model,24/04/2019
Zor-El Bruce Nikolaevich,Daily Planet,CEO,09/03/2021
Rand Matt Olgaevich,Fantastic Four,Reporter,01/07/2017
Queen Daniel Elenaevich,Stark Industries,Lawyer,23/02/2018
Wilson Clark Ivanovich,CatCo Worldwide Media,Photographer,10/09/2022
Parker Barry Irinaevich,S.H.I.E.L.D.,Reporter,22/05/2019
White Peter Olgaevich,CatCo Worldwide Media,IT Specialist,20/06/2020
Rand Walter Elenaevich,League of Assassins,Scientist,29/07/2024
Carter Jason Ivanovich,S.H.I.E.L.D.,Archer,23/02/2019
Danvers Walter Tatianaevich,Wayne Enterprises,Reporter,10/09/2016
Stark Norman Nataliaevich,CatCo Worldwide Media,Spy,24/03/2024
Allen Daniel Nataliaevich,CatCo Worldwide Media,Reporter,13/01/2018
Wayne Ben Tatianaevich,CatCo Worldwide Media,Lawyer,26/03/2023
Wayne Matt Nataliaevich,Gamma Research,Lawyer,04/03/2023
Rogers Walter Irinaevich,S.H.I.E.L.D.,Scientist,26/01/2023
Kent David Katerinaevich,Oscorp Industries,Journalist,10/06/2019
Smoak Clark Ivanovich,Palmer Technologies,Scientist,07/03/2019
White Norman Nataliaevich,Army,Photographer,04/10/2023
Lane David Nataliaevich,Alias Investigations,Soldier,21/09/2022
Stark Ben Nikolaevich,NASA,CEO,13/02/2021
Wayne Ben Elenaevich,Oscorp Industries,Journalist,13/09/2021
Carter Walter Ivanovich,NASA,Archer,24/04/2020
Gale Walter Nikolaevich,Stark Industries,Agent,27/02/2018
Cho Ben Ivanovich,League of Assassins,Archer,20/07/2022
Maximoff Bruce Svetlanaevich,Palmer Technologies,Air Force Pilot,08/01/2024
Cain Wade Elenaevich,S.H.I.E.L.D.,Reporter,19/12/2017
Allen Steve Olgaevich,S.H.I.E.L.D.,Agent,05/10/2018
Maximoff David Ivanovich,Oscorp Industries,Soldier,30/03/2020
Carter Jason Elenaevich,Palmer Technologies,Spy,13/01/2022
Maximoff Wade Maryevich,NASA,Soldier,07/08/2016
Wilson Ben Ivanovich,League of Assassins,Air Force Pilot,16/02/2018
Carter Walter Irinaevich,S.H.I.E.L.D.,Scientist,14/01/2022
Gale David Elenaevich,Fantastic Four,IT Specialist,12/06/2023
Smoak Walter Elenaevich,S.H.I.E.L.D.,Private Investigator,18/02/2019
Parker Matt Nikolaevich,NASA,Agent,22/08/2018
Watson Matt Olgaevich,Army,Reporter,28/07/2022
Jones Clark Petrovich,Gamma Research,CEO,31/10/2019
Stark Ben Nikolaevich,CatCo Worldwide Media,Agent,31/12/2017
Carter Walter Sidorovich,NASA,IT Specialist,01/02/2021
Carter David Sidorovich,Queen Industries,Air Force Pilot,19/04/2021
Gale Jason Petrovich,Army,Reporter,06/01/2018
Parker Peter Ivanovich,Army,Scientist,17/04/2023
Watson Peter Dariaevich,Stark Industries,Soldier,23/08/2022
Smoak David Petrovich,Daily Planet,Private Investigator,03/11/2016
Palpatine David Tatianaevich,SSR,Photographer,01/09/2021
Jones Barry Maryevich,SSR,Soldier,30/09/2019
Wayne David Sidorovich,Fantastic Four,Agent,18/06/2018
Murdock Walter Olgaevich,Palmer Technologies,Private Investigator,11/08/2016
Cain Ben Dariaevich,CatCo Worldwide Media,Archer,05/01/2023
Gale David Nikolaevich,Wayne Enterprises,Model,03/05/2019
Cho Wade Maryevich,CatCo Worldwide Media,IT Specialist,28/08/2018
Jones Barry Dariaevich,Wayne Enterprises,Agent,06/03/2023
Zor-El Bruce Nikolaevich,NASA,Model,30/01/2021
Murdock Norman Maryevich,Central City Police Department,Private Investigator,11/10/2017
Parker Barry Katerinaevich,S.H.I.E.L.D.,Reporter,16/02/2022
Parker Barry Petrovich,Palmer Technologies,Scientist,08/02/2023
Danvers Norman Katerinaevich,S.H.I.E.L.D.,Lawyer,13/03/2017
Murdock Tony Tatianaevich,S.H.I.E.L.D.,Spy,22/06/2017
Allen Peter Olgaevich,Army,IT Specialist,29/01/2017
White Oliver Maryevich,S.H.I.E.L.D.,Model,22/12/2020
Stark Clark Nataliaevich,Central City Police Department,IT Specialist,10/02/2023
Lane Walter Nataliaevich,Stark Industries,Archer,18/11/2022
Bishop Jason Petrovich,Rand Enterprises,Reporter,29/08/2016
Storm Wade Nataliaevich,Gamma Research,Photographer,13/02/2024
Lane Tony Svetlanaevich,Wayne Enterprises,Spy,01/05/2019
Todd Clark Svetlanaevich,SSR,Archer,08/07/2020
Cho Oliver Petrovich,Central City Police Department,Reporter,25/10/2021
Reilly Clark Svetlanaevich,Wayne Enterprises,IT Specialist,12/12/2020
Wilson Walter Elenaevich,League of Assassins,Model,02/12/2023
Murdock Peter Maryevich,Stark Industries,Archer,17/08/2019
Parker Oliver Tatianaevich,S.H.I.E.L.D.,IT Specialist,10/05/2022
Reilly Oliver Dariaevich,Army,CEO,29/11/2016
Maximoff David Nikolaevich,Gamma Research,Model,29/10/2018
Murdock Daniel Tatianaevich,S.H.I.E.L.D.,Agent,16/05/2019
Smoak Barry Petrovich,Palmer Technologies,Photographer,20/12/2017
Gale Norman Elenaevich,Rand Enterprises,Soldier,30/05/2019
Parker Peter Ivanovich,CatCo Worldwide Media,Spy,07/08/2018
Stark Ben Petrovich,Daily Planet,Agent,09/12/2020
Reilly Daniel Svetlanaevich,SSR,Reporter,16/03/2018
Murdock Daniel Maryevich,Rand Enterprises,Private Investigator,15/03/2024
Cain Bruce Sidorovich,Alias Investigations,Photographer,23/01/2021
Parker Bruce Dariaevich,Alias Investigations,Reporter,29/12/2021
Romanoff Bruce Nikolaevich,Palmer Technologies,Archer,08/06/2018
Murdock Steve Ivanovich,Alias Investigations,Agent,07/03/2024
Watson Barry Irinaevich,Fantastic Four,IT Specialist,21/11/2017
Watson Norman Irinaevich,Central City Police Department,Air Force Pilot,03/12/2023
Queen David Nataliaevich,Oscorp Industries,CEO,28/02/2023
Wilson Wade Elenaevich,Daily Planet,Reporter,11/09/2023
Wayne David Svetlanaevich,Stark Industries,Reporter,25/04/2023
Smoak Peter Ivanovich,Central City Police Department,Soldier,15/06/2018
Allen Norman Katerinaevich,League of Assassins,IT Specialist,06/01/2018
Romanoff Tony Tatianaevich,Daily Planet,CEO,24/10/2021
Maximoff Wade Dariaevich,Daily Planet,Photographer,23/11/2020
Parker Ben Dariaevich,CatCo Worldwide Media,Model,04/01/2023
Queen Clark Elenaevich,Central City Police Department,Photographer,12/05/2020
Palpatine Steve Svetlanaevich,Army,Private Investigator,19/03/2018
Reilly David Ivanovich,SSR,Lawyer,02/10/2018
Romanoff Matt Irinaevich,Palmer Technologies,CEO,01/05/2018
Rand Oliver Maryevich,Queen Industries,Archer,07/01/2018
Storm Norman Nikolaevich,Daily Planet,Model,28/04/2023
Rand Steve Nataliaevich,Gamma Research,Photographer,04/06/2019
Bishop Ben Olgaevich,Wayne Enterprises,Reporter,14/12/2023
Maximoff Matt Elenaevich,SSR,Model,24/04/2018
Palpatine Steve Svetlanaevich,SSR,Lawyer,30/06/2020
Romanoff Daniel Maryevich,Central City Police Department,Reporter,03/09/2021
Jones Oliver Maryevich,Army,Scientist,05/07/2021
Reilly Steve Nikolaevich,Central City Police Department,Model,30/01/2024
Smoak Peter Irinaevich,SSR,Private Investigator,05/07/2022
Stark Barry Irinaevich,CatCo Worldwide Media,Archer,17/01/2021
Watson Clark Maryevich,Rand Enterprises,Lawyer,10/10/2017
White Walter Nikolaevich,Stark Industries,Scientist,04/10/2023
Queen Bruce Maryevich,Army,Journalist,08/02/2024
Smoak David Nataliaevich,SSR,Journalist,14/10/2023
Rand Barry Svetlanaevich,Oscorp Industries,Air Force Pilot,06/06/2019
Gale Norman Petrovich,Daily Planet,Spy,28/08/2021
Kent Bruce Olgaevich,Stark Industries,Spy,17/12/2017
Parker Jason Sidorovich,Alias Investigations,Agent,07/07/2023
Bishop Peter Dariaevich,Central City Police Department,Model,06/07/2022
Cho David Nataliaevich,Palmer Technologies,Reporter,22/05/2017
Smoak Wade Katerinaevich,Fantastic Four,Agent,03/08/2018
Parker Bruce Katerinaevich,S.H.I.E.L.D.,Soldier,03/08/2017
Cain Matt Petrovich,Army,Photographer,11/06/2023
Palpatine Tony Nataliaevich,Stark Industries,CEO,27/04/2023
Lane Oliver Irinaevich,CatCo Worldwide Media,Scientist,12/09/2016
Cho Bruce Elenaevich,CatCo Worldwide Media,Air Force Pilot,24/08/2016
Cho Oliver Dariaevich,Daily Planet,Scientist,02/01/2022
Wayne Matt Petrovich,Stark Industries,Model,18/12/2017
Zor-El Barry Nikolaevich,Central City Police Department,CEO,27/11/2016
Smoak Steve Nikolaevich,Fantastic Four,IT Specialist,28/03/2021
Lane Steve Irinaevich,CatCo Worldwide Media,Soldier,12/04/2018
Murdock Steve Sidorovich,League of Assassins,Archer,19/06/2021
Cain David Tatianaevich,Fantastic Four,Lawyer,20/04/2017
Romanoff Wade Sidorovich,Rand Enterprises,Private Investigator,13/07/2017
Murdock Steve Olgaevich,Oscorp Industries,Archer,15/05/2017
Palpatine Clark Ivanovich,Daily Planet,Photographer,08/06/2019
Todd Walter Tatianaevich,NASA,Agent,06/12/2021
Stark Norman Dariaevich,League of Assassins,Air Force Pilot,22/11/2018
Todd Clark Maryevich,Stark Industries,Private Investigator,28/09/2016
Allen Clark Dariaevich,SSR,Photographer,26/08/2020
Zor-El Wade Ivanovich,SSR,IT Specialist,19/10/2016
Wayne Oliver Nikolaevich,Oscorp Industries,Photographer,05/12/2022
Stark Oliver Nataliaevich,SSR,Private Investigator,17/08/2019
Rand Clark Olgaevich,Central City Police Department,Agent,15/09/2019
Romanoff Walter Nikolaevich,Stark Industries,Photographer,09/11/2016
Palpatine Oliver Maryevich,Oscorp Industries,Model,07/06/2017
Zor-El Tony Maryevich,S.H.I.E.L.D.,Soldier,11/05/2017
Murdock Steve Sidorovich,Daily Planet,Agent,21/06/2023
Watson Ben Olgaevich,NASA,Spy,24/06/2019
Todd Wade Tatianaevich,Daily Planet,IT Specialist,11/08/2017
Romanoff Wade Tatianaevich,Fantastic Four,Photographer,28/10/2016
Carter Wade Nataliaevich,SSR,Lawyer,21/02/2021
Wayne Matt Nikolaevich,Queen Industries,Soldier,26/11/2022
Maximoff Oliver Nikolaevich,Wayne Enterprises,Journalist,04/11/2023
Wayne David Sidorovich,Stark Industries,Journalist,28/03/2024
Todd Wade Sidorovich,Palmer Technologies,Reporter,28/07/2018
Stark Walter Irinaevich,Central City Police Department,Photographer,09/12/2023
Todd Norman Tatianaevich,S.H.I.E.L.D.,CEO,16/02/2022
Reilly Daniel Maryevich,Army,Private Investigator,07/02/2020
Rand Oliver Olgaevich,Army,Photographer,25/04/2019
Parker Walter Svetlanaevich,Army,IT Specialist,12/11/2018
Smoak Peter Petrovich,Army,Private Investigator,23/12/2021
Romanoff Jason Irinaevich,Rand Enterprises,Private Investigator,03/01/2017
Rand Jason Svetlanaevich,Army,Air Force Pilot,04/12/2016
Rand Jason Katerinaevich,Stark Industries,Journalist,15/08/2022
Kent Tony Tatianaevich,S.H.I.E.L.D.,Spy,21/04/2022
Queen David Elenaevich,Rand Enterprises,Archer,03/01/2018
White David Nikolaevich,League of Assassins,Agent,03/05/2021
Todd Peter Nikolaevich,Alias Investigations,IT Specialist,13/09/2019
White Peter Petrovich,Daily Planet,Archer,31/03/2024
Osborn Daniel Olgaevich,Gamma Research,Model,07/06/2023
Stark Norman Irinaevich,Palmer Technologies,Model,19/07/2022
Rogers Clark Sidorovich,Oscorp Industries,Air Force Pilot,06/01/2023
Romanoff Tony Olgaevich,CatCo Worldwide Media,Agent,01/05/2017
Danvers Norman Katerinaevich,SSR,Journalist,03/03/2022
Murdock Tony Katerinaevich,SSR,Archer,30/07/2022
Cho Jason Petrovich,CatCo Worldwide Media,CEO,25/05/2019
Todd Ben Dariaevich,Oscorp Industries,Agent,06/08/2022
Lane David Ivanovich,Army,Soldier,16/03/2021
Queen Oliver Svetlanaevich,Alias Investigations,Model,18/02/2024
